Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
1423,LA7OR,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Oslo / Grefsenkollen
1424,LA7ORR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Oppdal / Allmannberget
1425,LA7PR,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Moss / Grimstadtoppen
1426,LA7RR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Trondheim / Liaåsen
1427,LA7SR,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Tønsberg / Mokollen
1428,LA7TR,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Forbordfjell / Stjørdal
1429,LA7TRR,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Trondheim / Vassfjellet
1430,LA7UR,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Ringerike / Valebykampen
1431,LA7URR,1297.000000,-,6.000000,,88.5,88.5,FM,12.5,Trondheim / Vikhammer
1432,LA7VR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Vesterålen / Hadseløya
1433,LA7WR,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Voss / Lønahorgi
1434,LA7YR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Alta / Kvanfjellet
1435,LA8BR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Fauske/Bodø / Klettkå
1436,LA8CR,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Romerike / Bjørnåsen
1437,LA8DR,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Jæren / Sandnes
1438,LA8ER,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Gardermoen / Mistberget
1439,LA8FR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Fosen / Olsøyheia
1440,LA8GR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Bergen / Bråtsviksåta
1441,LA8HR,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Geilo / Hallingdal
1442,LA8KR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kongsberg / Jonsknuten
1443,LA8LR,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Haugesund / Kringsjå
1444,LA8MR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Molde / Tusten
1445,LA8NR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Honningsvåg / Nordkapp
1446,LA8NRR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Narvik / Ankenes
1447,LA8OR,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Oslo / Bislingen
1448,LA8QR,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Trondheim / Bringen
1449,LA8RR,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Bjørnåsen / Romerike
1450,LA8SR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Stavanger / Byhaugen
1451,LA8TR,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Trondheim / Ruten
1452,LA8UR,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Fosen / Kopparen
1453,LA8VR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mosjøen / Vardefjell
1454,LA8XR,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Reinsnuten / Sauda
1455,LA9AR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Mjøsa / Tronfjell
1456,LA9BR,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Firda / Steinfjellet
1457,LA9CR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Florø / Storåsen
1458,LA9DR,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Drammen / Nordbykollen
1459,LA9ER,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Gardermoen / Mistberget
1460,LA9HR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Harstad
1461,LA9HRR,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Harstad
1462,LA9JDA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Bodø
1463,LA9KR,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Norkapp / Hammerfest
1464,LA9LR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Sauda / Ravnafjell
1465,LA9LRR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Tromsø / Lyngen
1466,LA9MR,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Mandal / Varmestø
1467,LA9NR,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Tønsberg / Frodeåsen
1468,LA9QR,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Nordfjellet / Tromsø
1469,LA9RR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Ryfylke / Ombo
1470,LA9SR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,S. Sunnmøre / Gurskøy
1471,LA9TR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Tromsø / Trolltind
1472,LA9UR,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Fosen / Ruasetfjellet
1473,LA9WR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Namdal / Geitfjellet
1474,LA9XR,434.975000,-,1.600000,,88.5,88.5,FM,12.5,Oslo / Heggedal
1475,LA9ZR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Midt-Troms / Andsfjell
1476,LD1OT,434.575000,-,2.000000,,88.5,88.5,DV,12.5,Tryvann, Oslo
1477,LD2KR,434.562500,-,2.000000,,88.5,88.5,FM,12.5,Kongsvinger / Rafjellet
1478,LD3DV,434.525000,-,2.000000,,88.5,88.5,DV,12.5,Varden, Drammen
1479,LD3SM,434.550000,-,2.000000,,88.5,88.5,DV,12.5,Mokollen, Sandefjord
1480,LY0RAL,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,Alytus
1481,LY0RAN,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Anykščiai
1482,LY0RKA,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kaunas
1483,LY0RKL,439.400000,-,7.600000,,88.5,88.5,FM,12.5,Klaipėda
1484,LY0RKN,431.900000,+,7.600000,,88.5,88.5,FM,12.5,Kaunas
1485,LY0RKY,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Kybartai
1486,LY0RMA,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Marijampolė
1487,LY0ROM,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kryžkalnis
1488,LY0RSM,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Šiauliai
1489,LY0RUT,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Utena
1490,LY0RVL,438.650000,-,7.600000,Tone,179.9,88.5,FM,12.5,WILNO
1491,LY0RVN,145.750000,-,0.600000,Tone,186.2,88.5,FM,12.5,WILNO
1492,LY2WR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Vilinius
1493,LZ0BGM,439.300000,split,432.700000,Tone,79.7,79.7,FM,12.5,връх Мусала
1494,LZ0BGN,439.200000,-,7.600000,Tone,79.7,79.7,FM,12.5,Петрохан
1495,LZ0BOT,145.650000,-,0.600000,,88.5,88.5,FM,12.5,връх Ботев
1496,LZ0CAL,439.175000,-,7.600000,Tone,91.5,91.5,FM,12.5,Стара Загора
1497,LZ0CBK,438.600000,-,7.600000,Tone,79.7,79.7,FM,12.5,София - хотел Копитото
1498,LZ0CER,439.000000,-,7.600000,Tone,79.7,79.7,FM,12.5,София - връх Черни връх
1499,LZ0CHM,439.375000,-,7.600000,Tone,79.7,79.7,FM,12.5,Сливен - хижа Чумерна
1500,LZ0CUM,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Сливен - хижа Чумерна
1501,LZ0DAB,438.550000,-,7.600000,,88.5,88.5,DV,12.5,София - НУРТС - Копитото
1502,LZ0DAP,438.500000,-,7.600000,,88.5,88.5,DV,12.5,НУРТС - Пловдив /Здравец/
1503,LZ0DAV,438.550000,-,7.600000,,88.5,88.5,DV,12.5,НУРТС - Варна
1504,LZ0DBS,439.600000,-,7.600000,,88.5,88.5,DV,12.5,Бургас - м. Чиплака
1505,LZ0DDA,438.450000,-,7.600000,,88.5,88.5,DV,12.5,Петрохан
1507,LZ0DOE,145.625000,-,0.600000,,88.5,88.5,FM,12.5,София - връх Черни връх
1508,LZ0DSR,439.175000,-,7.600000,,88.5,88.5,DV,12.5,София - връх Черни връх
1509,LZ0DVB,439.550000,-,7.600000,,88.5,88.5,DV,12.5,връх Ботев
1510,LZ0FSB,439.150000,-,7.600000,,88.5,88.5,FM,12.5,София - кв.Бояна
1511,LZ0GEO,438.900000,-,7.600000,Tone,74.4,74.4,FM,12.5,Пловдив - стъкларски завод до хижа Здравец
1512,LZ0HAM,439.500000,-,7.600000,Tone,79.7,79.7,FM,12.5,връх Ботев
1513,LZ0HAS,439.350000,-,7.600000,Tone,79.7,79.7,FM,12.5,Хасково
1514,LZ0IVA,439.325000,-,7.600000,Tone,91.5,91.5,FM,12.5,Кърджали
1515,LZ0KOM,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Белоградчик - кулата на НУРТС
1516,LZ0MAI,439.575000,-,7.600000,,88.5,88.5,FM,12.5,София - болница Пирогов
1517,LZ0MAR,439.125000,-,7.600000,Tone,79.7,79.7,FM,12.5,връх Шипка
1518,LZ0MSS,438.850000,-,7.600000,,88.5,88.5,FM,12.5,София - Балша
1519,LZ0ORL,145.775000,-,0.600000,,88.5,79.7,FM,12.5,Гоце Делчев - връх Ореляк
1520,LZ0PLD,438.800000,-,7.600000,Tone,79.7,79.7,FM,12.5,Пловдив
1521,LZ0PLK,439.425000,-,7.600000,Tone,103.5,103.5,FM,12.5,Павликени
1522,LZ0RCB,145.000000,+,0.600000,,88.5,88.5,FM,12.5,Бургас - м. Чиплака
1523,LZ0RDP,439.000000,-,7.600000,,88.5,88.5,FM,12.5,Варна
1524,LZ0RKN,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Кюстендил
1525,LZ0ROJ,438.650000,-,7.600000,Tone,91.5,91.5,FM,12.5,връх Снежанка
1526,LZ0RSL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Силистра - НУРТС
1528,LZ0SEA,439.100000,-,7.600000,Tone,79.7,79.7,FM,12.5,Бургас - вр.Еделвайс
1529,LZ0SLU,438.750000,-,7.600000,Tone,79.7,79.7,FM,12.5,Сливен - връх Карандила
1530,LZ0SLV,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Сливен - връх Карандила
1531,LZ0SMN,438.700000,-,7.600000,Tone,91.5,91.5,FM,12.5,Шумен
1532,LZ0TUK,438.100000,-,7.600000,,88.5,79.7,FM,12.5,София - НУРТС - Копитото
1533,LZ0UHF,439.400000,-,7.600000,Tone,79.7,79.7,FM,12.5,София
1534,LZ0VRC,439.150000,-,7.600000,Tone,79.7,79.7,FM,12.5,Враца
1535,LZ0VRF,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Пловдив - стъкларски завод до хижа Здравец
1536,LZ0WOL,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Враца
1537,LZVARNA,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Варна
1538,OE2XBB,439.200000,-,7.600000,Tone,88.5,88.5,FM,12.5,SCHAFBERG
1539,OE2XZR,145.687500,-,0.600000,Tone,88.5,123.0,FM,12.5,Gaisberg
1540,OE3XNR,145.637500,-,0.600000,Tone,88.5,88.5,FM,12.5,Nebelstein
1541,OE5XHO,431.150000,+,7.600000,,88.5,88.5,FM,12.5,Damberg
1542,OE5XUL,145.175000,+,0.600000,,88.5,88.5,FM,12.5,Geiersberg
1543,OE7XFJ,439.025000,-,7.600000,,88.5,88.5,FM,12.5,Harschbichl
1544,OE7XKI,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Hohe Salve
1545,OE7XZR,145.575000,split,432.575000,,88.5,88.5,FM,12.5,Zugspitze
1546,OH0RAA,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Dalkarby
1547,OH1RAA,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Kaarina / Kuusisto
1548,OH1RAB,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kiukainen
1549,OH1RAD,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Salo
1550,OH1RAE,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kankaanpää
1551,OH1RAI,145.600000,-,0.600000,Tone,103.5,103.5,FM,12.5,Uusikaupunki
1552,OH1RAU,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Turku (Åbo)
1553,OH1RAU,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Turku (Åbo)
1554,OH1RHU,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Turku (Åbo)
1555,OH1RUB,434.725000,-,1.000000,,88.5,88.5,FM,12.5,Pori
1556,OH1RUD,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Salo
1557,OH1RUE,434.700000,-,1.600000,,88.5,88.5,FM,12.5,Kankaanpää
1558,OH1RUF,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Jämijärvi / Soinninvaara
1559,OH1RUH,434.850000,-,1.000000,,88.5,88.5,FM,12.5,Parainen
1560,OH1RUK,434.675000,-,1.000000,,88.5,88.5,FM,12.5,Rauma
1561,OH1RUL,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Kokemäki
1562,OH1RUM,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Koski
1563,OH1RUN,434.825000,-,1.000000,,88.5,88.5,FM,12.5,Uusikaupunki
1564,OH2RAA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Helsinki
1565,OH2RAE,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Loviisa
1566,OH2RAE,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Loviisa
1567,OH2RAH,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Karjaa
1568,OH2RAY,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Artjärvi
1569,OH2RCH,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Espoo / Juhanila
1570,OH2RCH,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Espoo / Kauniainen
1571,OH2RCH,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Lohja (Salimäki)
1572,OH2RCH,434.975000,-,1.600000,,88.5,88.5,FM,12.5,Espoo / Kauniainen
1573,OH2RCH,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Espoo / Juhanila
1574,OH2RCH,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Espoo
1575,OH2RUA,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Helsinki
1576,OH2RUB,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Porvoo
1577,OH2RUF,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Vantaa
1578,OH2RUL,434.725000,-,1.000000,,88.5,88.5,FM,12.5,Lohja
1579,OH2RUP,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Järvenpää
1580,OH3RAA,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,Hämeenlinna
1581,OH3RAA,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Hämeenlinna
1582,OH3RAA,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Hämeenlinna
1583,OH3RAC,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lahti
1584,OH3RAC,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Lahti
1585,OH3RAN,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Forssa
1586,OH3RAR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Erkylä / Hausjärvi
1587,OH3RNE,1297.000000,-,6.000000,,88.5,88.5,FM,12.5,Tampere (Tammerfors)
1588,OH3RNE,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Tampere City (Tammerfors)
1589,OH3RNE,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Tampere (Tammerfors)
1590,OH3RTR,51.950000,-,0.600000,,88.5,88.5,FM,12.5,Tampere (Tammerfors)
1591,OH3RTR,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Tampere (Tammerfors)
1592,OH3RUD,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Vesijako
1593,OH3RUR,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Riihimäki
1594,OH3RUX,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Virrat
1595,OH4RAB,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Pieksämäki
1596,OH4RAC,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Mikkeli
1597,OH4RAF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Savonlinna
1598,OH4RUB,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Pieksämäki
1599,OH4RUC,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Mikkeli
1600,OH5RAA,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Kotka
1601,OH5RAB,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Joutseno
1602,OH5RAC,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kuusankoski
1603,OH5RDF,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Lappeenranta
1604,OH5RUB,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Lappeenranta
1605,OH5RUG,1297.200000,-,6.000000,,88.5,88.5,FM,12.5,Kouvola
1606,OH5RUG,434.850000,-,1.000000,,88.5,88.5,FM,12.5,Kouvola
1607,OH5RUM,1297.075000,-,6.000000,,88.5,88.5,FM,12.5,Vehkalahti
1608,OH5RUM,434.925000,-,1.000000,,88.5,88.5,FM,12.5,Hamina / Vehkalahti
1609,OH6RAA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Vaasa
1610,OH6RAD,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Jyväskylä
1611,OH6RAE,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Pihtipudas
1612,OH6RAG,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Jakobstad / Pietarsaari
1613,OH6RAH,434.675000,-,1.000000,,88.5,88.5,FM,12.5,Seinäjoki
1614,OH6RAH,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Seinäjoki
1615,OH6RAQ,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Jämsä / Himosvuori
1616,OH6RAR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Närpiö
1617,OH6RAW,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kokkola
1618,OH6RUA,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Vaasa / Vaskiluoto
1619,OH6RUB,434.625000,-,1.000000,,88.5,88.5,FM,12.5,Lapua
1620,OH6RUC,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Kaustinen
1621,OH6RUD,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Jyväskylä
1622,OH6RUE,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Viitasaari
1623,OH6RUF,434.600000,-,1.600000,,88.5,88.5,FM,12.5,Isojoki
1624,OH6RUG,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Jakobstad / Pietarsaari
1625,OH6RUH,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Saarijärvi / Hirvaanmäki
1626,OH6RUJ,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Jyväskylä / Laajavuori
1627,OH6RUP,434.925000,-,1.000000,,88.5,88.5,FM,12.5,Teuva
1628,OH6RUQ,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Jämsänkoski / Impivaara
1629,OH6RUR,434.800000,-,1.000000,,88.5,88.5,FM,12.5,Närpiö
1630,OH6RUT,434.875000,-,1.000000,,88.5,88.5,FM,12.5,Kauhajoki
1631,OH6RUW,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Kokkola
1632,OH6RVC,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Lapua
1633,OH6RVC,1297.425000,-,6.000000,,88.5,88.5,FM,12.5,Lapua
1634,OH7RAA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kuopio
1635,OH7RAB,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Joensuu
1636,OH7RAE,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Nurmes
1637,OH7RAI,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Iisalmi
1638,OH7RUA,434.700000,-,1.600000,,88.5,88.5,FM,12.5,Kuopio
1639,OH7RUB,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Joensuu
1640,OH7RUI,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Iisalmi
1641,OH7RUN,434.625000,-,1.600000,,88.5,88.5,FM,12.5,Varkaus
1642,OH8RAA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Oulu
1643,OH8RAA,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Oulu
1644,OH8RAC,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kuusamo / Säynäjävaara
1645,OH8RAC,434.725000,-,1.000000,,88.5,88.5,FM,12.5,Kuusamo / Säynäjävaara
1646,OH8RAK,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kajaani / Rouvankangas
1647,OH8RAU,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Nivala
1648,OH8RUB,434.675000,-,1.000000,,88.5,88.5,FM,12.5,Kajaani
1649,OH8RUD,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Oulu
1650,OH8RUR,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Pattijoki
1651,OH8RUU,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Ylivieska
1652,OH9RAB,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Rovaniemi / Salmenvaara
1653,OH9RAC,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Kemijärvi
1654,OH9RAR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Tervola
1655,OH9RAT,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kolari / Yllästunturi
1656,OH9RUA,434.900000,-,1.600000,,88.5,88.5,FM,12.5,Kemi
1657,OH9RUB,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Rovaniemi / Salmenvaara
1658,OH9RUR,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Tornio / Röyttä
1659,OH9RUT,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Yllästunturi
1660,OK0A,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Havlíčkův Brod - Květnov
1661,OK0AA,145.662500,-,0.600000,Tone,103.5,103.5,FM,12.5,Mešnice, okr. Pelhřimov
1662,OK0ABA,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Brno - OK2KOJ při VUT
1663,OK0AC,145.762500,-,0.600000,Tone,88.5,88.5,FM,12.5,Drahlín
1664,OK0ACC,145.762500,-,0.600000,Tone,136.5,136.5,FM,12.5,Obecnice, Drahlín - Sádka
1665,OK0AD,145.600000,-,0.600000,Tone,88.5,88.5,FM,12.5,Ostrava-Poruba
1666,OK0AE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Krkavec
1667,OK0AG,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Třebíč - Dalešice
1668,OK0AH,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Uherský Brod
1669,OK0B,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Jablonec
1670,OK0BAB,438.925000,-,7.600000,Tone,88.5,88.5,FM,12.5,Brno - Lesná
1671,OK0BAD,438.750000,-,7.600000,Tone,88.5,88.5,FM,12.5,Písek - Brdy
1672,OK0BAF,438.850000,-,7.600000,Tone,88.5,136.5,FM,12.5,Svratouch, Otava
1673,OK0BAF,438.600000,-,7.600000,,88.5,88.5,FM,12.5,Svratouch
1674,OK0BAJ,439.325000,-,7.600000,,88.5,88.5,FM,12.5,Jihlava
1675,OK0BAP,439.300000,-,7.600000,Tone,88.5,88.5,FM,12.5,Litomyšl - Libecina
1676,OK0BBF,439.125000,-,7.600000,Tone,88.5,88.5,FM,12.5,Suchý vrch - Orlické Hory
1677,OK0BBK,439.075000,-,7.600000,,88.5,88.5,FM,12.5,Kozákov u Semil
1678,OK0BC,438.700000,-,7.600000,Tone,136.5,88.5,FM,12.5,Lysá hora - Krkonoše
1679,OK0BCA,438.900000,-,7.600000,,88.5,88.5,FM,12.5,Liščí hora - Krkonoše
1680,OK0BCA,438.875000,-,7.600000,Tone,203.5,203.5,FM,12.5,Liščí hora - Krkonoše
1681,OK0BCN,438.775000,-,7.600000,Tone,82.5,82.5,FM,12.5,Náchod
1682,OK0BD,438.650000,-,7.600000,Tone,82.5,88.5,FM,12.5,Ostrava
1683,OK0BDL,439.425000,-,7.600000,Tone,82.5,82.5,FM,12.5,Lysá Hora
1684,OK0BDV,438.925000,-,7.600000,Tone,88.5,88.5,FM,12.5,Dobrá Voda u Nových Hradů
1685,OK0BE,438.650000,-,7.600000,Tone,88.5,88.5,FM,12.5,Klínovec
1686,OK0BEA,439.212500,-,7.600000,Tone,88.5,88.5,FM,12.5,Klášterec nad Ohří
1687,OK0BEZ,439.275000,-,7.600000,Tone,88.5,88.5,FM,12.5,Žatec
1688,OK0BF,439.275000,-,7.600000,Tone,88.5,88.5,FM,12.5,Holý kopec u Přerova
1689,OK0BG,438.850000,-,7.600000,Tone,88.5,88.5,FM,12.5,České Budějovice - komín teplárny 160 m
1690,OK0BH,439.000000,-,7.600000,Tone,88.5,88.5,FM,12.5,Děvín - Pálava
1691,OK0BHD,439.300000,-,7.600000,Tone,77.0,77.0,FM,12.5,Pozoříce
1692,OK0BHJ,439.225000,-,7.600000,Tone,88.5,88.5,FM,12.5,Karasín
1693,OK0BHS,439.250000,-,7.600000,Tone,88.5,88.5,FM,12.5,Travičná
1694,OK0BK,439.000000,-,7.600000,Tone,88.5,88.5,FM,12.5,Kladno
1695,OK0BKA,439.425000,-,7.600000,Tone,88.5,88.5,FM,12.5,Kněževes Praha - západ
1696,OK0BKO,439.325000,-,7.600000,Tone,88.5,88.5,FM,12.5,Blansko
1697,OK0BL,439.300000,-,7.600000,Tone,88.5,88.5,FM,12.5,Čerchov
1698,OK0BLI,439.100000,-,7.600000,Tone,88.5,88.5,FM,12.5,Přehrada Lipno, Černá v Pošumaví
1699,OK0BNH,438.625000,-,7.600000,Tone,88.5,88.5,FM,12.5,Černolice
1700,OK0BNJ,438.775000,-,7.600000,Tone,88.5,88.5,FM,12.5,Kozlov u Chyšek
1701,OK0BPI,438.212500,-,7.600000,,88.5,88.5,FM,12.5,Písek
1702,OK0BPL,438.675000,-,7.600000,Tone,88.5,88.5,FM,12.5,Plzeň - Radyně
1703,OK0BPT,439.075000,-,7.600000,Tone,88.5,88.5,FM,12.5,Prachatice - Libín
1704,OK0BR,438.725000,-,7.600000,Tone,77.0,88.5,FM,12.5,Praha - Brdy
1705,OK0BRN,439.375000,-,7.600000,Tone,103.5,103.5,FM,12.5,Brno - Kohoutovice
1706,OK0BRQ,439.550000,-,7.600000,Tone,77.0,77.0,FM,12.5,Brno - Kohoutovice
1707,OK0BRQ,439.450000,-,7.600000,,88.5,88.5,FM,12.5,Brno - Kohoutovice
1708,OK0BRT,439.200000,-,7.600000,,88.5,88.5,FM,12.5,Velké Popovice - Brtnice
1709,OK0BS,438.750000,-,7.600000,Tone,118.8,88.5,FM,12.5,Pardubice - Polabiny
1710,OK0BSJ,439.487500,-,7.600000,,88.5,88.5,FM,12.5,Svatý Jan nad Malší
1711,OK0BTA,438.800000,-,7.600000,Tone,88.5,88.5,FM,12.5,Jistebnice
1712,OK0BZ,439.150000,-,7.600000,Tone,88.5,88.5,FM,12.5,Znojmo, Cínová Hora
