Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,Rx CTCSS,DCS,Rx DCS,Skip,Step,Mask,Attenuator,Comment,IPO,
148,438.625000,431.025000,Minus,7.600000,SR5WP,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
149,438.775000,431.175000,Minus,7.600000,SR5WU,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
150,439.000000,431.400000,Minus,7.600000,SR5WZ,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
151,438.700000,431.100000,Minus,7.600000,SR5ZU,On,Tone,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
152,145.762500,145.162500,Minus,0.600000,SR6B,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
153,438.625000,431.025000,Minus,7.600000,SR6DMO,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
154,145.687500,145.087500,Minus,0.600000,SR6DST,On,Tone,123.0 Hz,123.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
155,145.750000,145.150000,Minus,0.600000,SR6F,On,Tone,71.9 Hz,71.9 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
156,145.625000,145.025000,Minus,0.600000,SR6G,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
157,438.750000,431.150000,Minus,7.600000,SR6GL,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
158,145.675000,145.075000,Minus,0.600000,SR6J,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
159,438.675000,431.075000,Minus,7.600000,SR6JG,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
160,145.737500,145.137500,Minus,0.600000,SR6K,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
161,438.725000,431.125000,Minus,7.600000,SR6MA,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
162,439.425000,431.825000,Minus,7.600000,SR6NR,On,Tone,94.8 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
163,438.875000,431.275000,Minus,7.600000,SR6OA,On,Tone,123.0 Hz,123.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
164,439.250000,431.650000,Minus,7.600000,SR6OO,On,Tone,123.0 Hz,123.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
165,439.325000,431.725000,Minus,7.600000,SR6OP,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
166,438.800000,431.200000,Minus,7.600000,SR6PS,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
